Topic,1980 to 1984,1985 to 1989,1990 to 1994,1995 to 1999,2000 to 2004,2005 to 2009,2010 to 2014,2015 to 2019
1,4.880832161958191,7.202588329507504,14.101081003717184,17.18634630087113,11.824999488651125,12.009421033008385,14.852794596888616,8.490413353432483
2,5.071074837673359,11.826141015139367,11.57763746921865,6.621363216278614,4.996289063963316,8.274411694774304,13.332499268316795,7.570541507662004
3,24.695298134214905,26.603099837815353,32.290082803463676,21.769974908040837,18.586295153131335,11.844649596523555,14.78260261433642,10.636291850286396
4,3.468314406921469,5.477407532215475,6.967652002123041,5.50765135735632,6.270448029357845,8.734653197771296,12.343523302228489,15.555151169678359
5,5.417598342766942,7.021553776498582,20.113319389017636,18.692051090604252,12.91342723629778,9.88229847552865,7.49376075807373,9.018010074451677
6,7.049699508980553,14.738354222619279,30.231527548934594,23.85724158656489,21.255658022990197,17.672039149665757,23.019412888369626,15.842026170369252
7,10.975426709464347,33.70357561224448,38.34829894205891,23.468389461687487,17.065862443484782,14.42001966558733,8.330446127290845,8.208817765037331
8,4.834720816048134,7.703408245659925,13.376331774083653,23.269340960787442,26.728603313979352,19.062547723383677,9.301321415653822,8.093200356188744
9,3.554551732394919,6.565102568245457,13.601234990808106,6.436104145591513,13.80502451167792,13.317206659355623,21.85695676637782,22.589915851724694
10,7.378625511736869,9.646232517100666,9.544277476600227,8.037251575495421,8.907614962943077,9.811669794264791,4.346890675434368,6.86215995708281
11,7.0744080636640785,12.020039096674985,24.8945693626604,18.949677889790337,11.43295659272821,12.88989842110114,14.153764110777662,12.569924867922339
12,30.126384962775425,66.57806399946227,58.80935285486526,22.11930113774149,10.57665774383865,11.69952728406321,9.338066144904213,5.170224671801591
13,11.541222426450922,25.381096699003123,41.78315999196592,28.145085252931906,11.49646082415135,6.8392953484846055,8.27799165523391,8.457290165638016
14,7.317758226623036,11.457006865785562,14.936568673316428,10.167690482472628,7.5291454398096835,6.549693705883734,10.777542821009254,12.318267692344127
15,8.848570568565863,13.283606802765988,28.137420468660757,22.14045119705747,21.548721179433056,19.171734825953028,22.528772102111915,20.653186697051854
16,7.72480607532317,12.82205626800816,31.241267244267224,20.478861728791262,18.05152482479542,19.6174851969654,23.85421258911491,22.374703319710495
17,7.112792021329439,11.834995227808111,18.941615335112612,19.77271977472608,20.21913930444449,17.27807457586118,26.730710951480706,28.745299161565352
18,14.258374599159488,23.110399415067633,28.071730640776803,34.19920175076212,21.208283298981204,22.41420832365985,20.414276456563563,13.427195141220983
19,9.316610929855539,12.276057366093607,14.514958739333398,17.550290016924116,20.98334830544816,20.713223523279755,25.37750470153965,20.521161097530786
20,2.516920895874918,9.56852909218357,13.266857758435696,17.35529816567864,24.450713415466815,29.54131835064286,33.662632159433635,25.465200763444003
21,3.2909865665243916,14.439218214475463,24.11489333258935,17.407109205597887,13.938843508318147,10.319068931099533,20.801443675151255,8.245048206346167
22,3.1187924495056976,7.4637868716939915,11.759977875078999,13.010302315238373,16.647425009820267,28.190404473818454,23.086044532744427,17.385736270245925
23,4.976253742438544,11.146568495543422,20.268664310218224,20.422964503702865,28.265205908751952,29.639179896030875,37.476804006208276,37.74085494793704
24,6.770003315056241,17.078079574017078,15.967813037336322,5.892915809022494,3.0072091686733122,8.950440892654447,5.434091685698711,5.1134731904444495
25,11.31833603479722,12.477364642608814,27.039196930546357,16.800051837354395,11.213927099276159,6.05553790015487,2.6885378720127244,2.8641749870225324
26,2.8602034628158046,10.8056985750266,18.209854861953044,13.667815296751037,22.67718291369203,19.01457009072679,13.384244186182201,8.325551471646783
27,9.529013102203852,21.39133147602718,26.298961724758776,16.20403770953069,10.73034586077739,4.956237670282177,3.089004443752043,4.105866381001144
28,7.286869521688802,12.862105343957236,15.85686423027463,7.40854774049809,11.846540763069687,7.285797325515119,9.182212927322293,10.520568887749072
29,8.53874047215415,12.603175756193625,14.251452550243378,12.682427456486238,12.506250469792205,6.971961991871973,15.331146960363604,5.901301812481718
30,24.730785251362132,29.03531857187665,30.665409838117828,11.763042122614955,7.229102520524677,11.530485527350706,10.10268175696956,6.583076553254486
31,13.910786875663383,13.906232032249639,11.860234668481576,9.057104521375724,3.55588110115431,3.838758885419201,6.140965695355626,8.395977611027202
32,7.784721376769781,11.164209046163068,13.027026100029358,10.35120367316872,6.680225766321,7.795499402497392,7.778174968184854,8.077398271704544
33,23.30770954239642,29.363937225998935,31.823256575734064,21.899091115202864,11.657173070348021,8.039199347740777,6.966847781267394,9.498966135705706
34,3.7808332269568825,7.294004165539474,14.374788044676487,19.118823932202567,26.33498685595374,26.35356279911329,33.62345020492405,35.88522950429543
35,14.142858330117692,18.864181527775063,28.927855748433146,33.05063654049368,25.897018089191327,26.8215918077035,54.54821631447992,51.71772296011386
36,6.356447555530852,11.952281412019843,40.849238598760664,26.28854526937595,32.770987145868325,36.935140388431186,34.30569639763372,38.15631779169722
37,7.086475990674747,17.92809327402209,22.3912933794785,11.839578486397892,12.69858715871097,7.854193690525179,8.649105444289026,4.341908167979639
38,6.331572390097967,10.853705443707758,17.230107785998378,12.446961622316982,14.717385361311992,14.339163617489021,9.603672019782477,13.594879339627562
39,26.824185083452996,37.50699669913088,38.04037769833157,15.606999321794033,13.329900023042919,11.408419396199655,8.869270817723045,12.85205943353248
40,19.263696379413208,29.430436713975087,35.40109457655035,23.950103869567265,18.736446083447177,13.680399320954267,10.938734975441896,10.795159856935518
