Topic,1976 to 1980,1981 to 1985,1986 to 1990,1991 to 1995,1996 to 2000,2001 to 2005,2006 to 2010,2011 to 2015,2016 to 2020
1,0,0,0,0,1,0,0,3,5
2,0,0,0,0,0,0,0,0,1
3,0,0,0,0,0,0,1,1,0
4,0,0,0,0,1,1,1,7,13
5,0,0,0,0,1,0,2,4,0
6,0,0,0,0,0,2,6,1,4
7,0,0,0,0,0,0,2,7,2
8,0,0,0,0,0,0,0,1,2
9,0,0,0,0,0,0,1,3,2
10,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,1,1,6
12,0,0,0,0,0,1,4,2,6
13,0,0,0,0,1,2,0,3,10
14,0,0,0,0,0,0,0,0,1
15,0,0,0,0,1,6,13,27,40
