Topic,1976 to 1980,1981 to 1985,1986 to 1990,1991 to 1995,1996 to 2000,2001 to 2005,2006 to 2010,2011 to 2015,2016 to 2020
1,0,0,0,0,0,1,2,0,6
2,0,0,0,1,0,0,0,0,0
3,0,0,0,0,0,0,1,0,1
4,0,0,0,0,1,0,3,6,9
5,0,0,0,1,0,0,0,0,0
6,0,0,0,0,4,2,1,8,6
7,0,0,0,0,1,0,0,0,0
8,0,0,0,0,2,0,0,0,2
9,0,0,0,0,0,0,2,5,3
10,0,0,0,0,0,0,0,1,1
11,0,0,0,0,0,1,0,0,1
12,0,0,0,0,0,0,1,3,4
13,0,0,0,0,0,0,3,4,11
14,0,0,0,0,0,1,1,0,3
15,0,0,0,0,3,2,8,7,13
