,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1,0.0,15.862695650878804,17.25497530677709,15.96123682542293,30.221885043447045,11.186460058436761,20.8767917645952,4.090184764646604,4.7985895649750265,4.708587707679246,7.480025067773027,8.100436396907181,12.413817452524075,10.565027960608615,3.1226804136551354,3.8667717124887924,8.992777415652498,9.629691248604058,2.4846150371612787,21.600705125413416,3.0330186242909356,11.096005894564453,14.24971856081205,17.64542448526607,2.728962071219141,23.258159900900118,7.241883024016479,8.736479896429685,6.481598467091218,20.849003308001166,6.670702390019137,14.718475535002561,14.571701466807514,7.748439473568293,10.667557110388413,9.562844489340787,10.752362769505421,1.7637960788018687,4.181537891398313,13.069325060538835
2,15.862695650878804,0.0,9.43708884265145,25.221327708005912,1.952637906811793,5.038088091303007,17.510952794557326,6.7467241406578395,1.6403064367463325,5.334722258811521,3.4627941933017046,7.6833127817547915,5.281669681050511,4.556618454390488,3.4720176354501335,9.093076801523484,4.149743667339739,3.350805852299615,7.37570090290247,21.33265574495015,2.1760851455396497,7.8993825148298615,16.25115742091475,10.322365292808668,9.297965278529432,6.524852330636974,2.630111289398109,2.5501545751894703,5.600724285917742,1.8065054389575472,1.9843707355706321,2.9177987995342667,6.320200674172351,1.3086184080044934,3.590436345951937,2.78219792366046,2.4802309198227697,2.808309743020123,2.348810055627014,3.7600439923759743
3,17.25497530677709,9.43708884265145,0.0,9.457016349327429,8.452895273298182,5.227309832711018,5.116595554385817,5.596279621085289,4.372400283141017,4.748061705477927,8.11353453543845,7.100967361661938,11.641324357680308,19.72157421498325,7.565470580611596,2.8365241079942924,4.6307981623902785,5.262327191483641,6.575837766278979,20.843591400361447,2.855349932935993,8.735958932971986,7.060663186794477,11.106596418892979,7.740321171870964,5.246222531868498,12.649404075784972,3.184849200886905,9.600173420512954,5.515626862397658,4.996163741156107,9.014931626968078,10.057780982565193,4.462221978706179,8.940787477361148,6.577670813328165,3.80746057750202,4.065423305379004,5.643040754247359,2.550816645619138
4,15.96123682542293,25.221327708005912,9.457016349327429,0.0,23.776470094284015,11.859425473210523,12.950238987395704,11.296813998781456,23.988390235047415,7.438869071634588,6.9763847755575314,13.415106750824037,22.49171110941068,14.219977883465608,8.18104090929777,10.082369040718609,14.524577929909906,17.6495582242637,4.087910361673273,27.640232971633786,7.077266931908003,12.867632956144133,21.941833355229274,25.718252231087295,11.225117173186359,26.05135722430229,7.118103617965085,15.879354742920896,14.642503029810921,14.75568020849726,3.741060536406975,9.346003683503659,27.937836686273336,9.848962286418445,12.89450283560101,10.34865650291033,14.467314908919816,8.675939783444928,12.782783499560237,22.45895566287033
5,30.221885043447045,1.952637906811793,8.452895273298182,23.776470094284015,0.0,7.45112814730224,2.9785835186876666,0.5211687178054301,5.142750122632463,0.9899434812232039,3.740109392483319,1.1054153151073185,16.220700644239926,4.113484726640484,1.0678719981137488,1.8748238253631129,3.9117454229346853,6.703599830690638,2.691703073590456,10.88295677413808,2.266110959076194,10.199243918202502,4.474526334496809,27.129149860572532,1.587334588264486,24.716925165209965,2.20944450404553,3.7047691379533374,2.883959313933281,9.571966069560384,1.862814578225082,11.438908645757259,10.858304883362614,5.3588101865877835,4.985170161337395,11.695923049738074,2.725843903562924,4.265688399941269,6.194857588920208,1.0858143895956953
6,11.186460058436761,5.038088091303007,5.227309832711018,11.859425473210523,7.45112814730224,0.0,7.026113799409799,6.080241322854578,5.339013619525991,3.9756557674668733,8.766148109900145,6.579769649375487,4.61311345165191,4.464506729211557,2.8658691726407177,8.096652635296504,8.50079549437401,20.17022248717794,6.053218304390349,6.321251451553629,4.5256211490632765,15.303284696457588,5.059498175761273,18.804139627748206,5.305215868978748,16.129962246404773,14.10448893732024,4.181313571606696,17.45744387780493,4.829923680953505,6.475831943095731,11.121453771465104,24.699943377062663,6.416543337929933,24.605444145914642,9.14174155018523,19.22079865988112,2.0168805892281747,8.747978916962621,7.544574682034298
7,20.8767917645952,17.510952794557326,5.116595554385817,12.950238987395704,2.9785835186876666,7.026113799409799,0.0,4.600813422200506,3.7885831452613865,8.303174137449798,2.799173021327788,7.9353433692043644,8.567814482899802,7.437047494922751,2.547421699133906,20.62435517119249,10.190966286276149,9.198616124193078,1.9507165342698758,6.195800436504966,2.0867180313531417,9.10786163276724,20.15955304942954,20.810822602511124,2.7089707280961877,12.233860132415447,3.403314044068972,6.440082257319039,3.52860659926784,8.47839877257614,2.8829934510595576,5.99492817894279,11.986913954795018,4.768887152805814,6.162174940527257,18.348082459288086,6.605936339745526,4.743611573806098,4.940949835397374,1.2183834806002665
8,4.090184764646604,6.7467241406578395,5.596279621085289,11.296813998781456,0.5211687178054301,6.080241322854578,4.600813422200506,0.0,7.120646461207618,3.2262506390648653,1.944993902939312,3.1481644151972237,3.8007932028547295,3.828637751322569,6.195200016107965,4.91098493390426,5.86305811037243,2.1319452572852526,3.364212133147536,6.141635025077346,2.2864506865836347,2.228925440064572,1.7735661658516773,5.5891513952312675,7.983794395845335,2.5878721281414165,3.9044029730639798,1.1035143802609062,16.373181006244934,1.0859011448290465,1.0744441411198837,2.348257427236148,5.002515718568265,0.954119460951691,4.01443069737917,1.3425418869147085,1.7519659123513742,10.338994173204462,6.786952456274346,6.539722059346457
9,4.7985895649750265,1.6403064367463325,4.372400283141017,23.988390235047415,5.142750122632463,5.339013619525991,3.7885831452613865,7.120646461207618,0.0,3.092739663215583,4.481527313817555,6.125618310106799,21.668839989431795,5.888301053044479,6.840366036909378,8.266571957379504,9.111342122968427,12.503002184921403,1.8986898802304721,2.1911392381215453,6.627167586100123,8.143803237961494,1.5445403614341298,11.25473347319602,1.3351723107510867,11.429430636793112,1.9232607519730553,3.5274556665416927,7.1452749063285985,5.9362151897971644,2.1406134436471174,3.0790075821641385,10.010818485894779,3.745855217567478,6.050287717699627,5.137881742738566,8.990942047410076,18.02989435179789,20.52590827019657,2.1199486024727805
10,4.708587707679246,5.334722258811521,4.748061705477927,7.438869071634588,0.9899434812232039,3.9756557674668733,8.303174137449798,3.2262506390648653,3.092739663215583,0.0,2.1933009330148043,3.6897267535689626,1.7633889646175427,11.15217351090625,5.1001734425633085,1.2697653657905343,2.7355772747904794,1.7378375640010637,13.976944623670297,5.486647726034508,7.060202113906151,5.688042693557344,0.9972246764515995,14.892298335536815,5.883996545252094,3.568235284336158,11.76034458854938,1.5006592609651084,1.6981158368477596,2.135805203033236,3.9397503063209953,2.3925082228430385,6.697180784233623,5.4596794161269395,2.7957872209697108,11.368349692746746,0.8620050683927485,2.526462842847619,3.668194920760417,1.0811330855850247
11,7.480025067773027,3.4627941933017046,8.11353453543845,6.9763847755575314,3.740109392483319,8.766148109900145,2.799173021327788,1.944993902939312,4.481527313817555,2.1933009330148043,0.0,1.9497246770706191,2.475259752079435,1.8643725135252505,1.4084208444323871,4.28718524192024,9.20062594212731,7.012951483919531,1.934564278084322,6.800664675214005,1.8076893754925185,10.235157833033341,3.5121832285304464,8.663775992829022,2.6482068768683775,4.593327060440918,12.106315193415906,2.554168123687227,3.2169633067229086,2.1793104893375808,13.345117392748477,6.026504572278257,31.669320779034848,3.2913974722933776,9.187149809506185,3.6119433057229635,3.425238565190263,1.1258668256930435,3.989400056249724,2.047348291775152
12,8.100436396907181,7.6833127817547915,7.100967361661938,13.415106750824037,1.1054153151073185,6.579769649375487,7.9353433692043644,3.1481644151972237,6.125618310106799,3.6897267535689626,1.9497246770706191,0.0,5.289269598567388,3.7503104542952914,2.879969570922218,7.047689472471283,3.8797029753504266,11.81164383467092,2.141435088553703,7.44095501172903,7.861485631895341,5.7173204077634,5.834025156109416,12.466476899821831,4.609654974213975,9.909829073818042,4.3341449836642045,1.3164632121242745,10.60122306424173,1.889599227489823,3.9421448275751443,6.030117725468217,8.375167441252406,3.588568523640375,8.91596978590655,4.792093117929475,3.979741756754424,0.6590471438759394,6.566435846581647,11.93933740672977
