Topic,1980 to 1984,1985 to 1989,1990 to 1994,1995 to 1999,2000 to 2004,2005 to 2009,2010 to 2014,2015 to 2019
1,6.560458072982161,18.096740223478545,22.816977416880924,40.534274131326704,65.77355097316946,102.8608760865843,150.96396221623118,178.09971867491433
2,29.99980231550854,44.55498836013722,47.55079162777701,45.33027679765568,45.154947589269504,52.65465451320399,81.5926486885764,85.29706337894852
3,5.029301100210903,15.284320979029378,33.120241189801156,40.61717337458682,53.85130877530543,71.12422006057588,117.69067711126141,89.8834085185114
4,38.13897332938181,57.687132829896434,69.54907655640523,71.78310762756561,88.31609133422711,101.1035936132366,205.70122330445005,249.83155163194672
5,4.201602937918697,21.446738165155807,33.393683060255356,40.03522684098887,83.65288181417259,88.1082041002697,152.1214576022676,106.8988861423572
6,5.534462685695969,12.192851232775133,29.091724234717596,49.461082594628266,67.31359431413262,83.44718891049172,128.46167206021036,141.39701943130763
7,14.109534414853291,30.477713294640846,42.44140950427621,44.76290080889505,45.953146343743235,51.83334036690454,100.37164513373358,116.48266556724505
8,14.601967256537927,27.333804420191534,61.32722864081431,66.89312273047753,48.055981546561036,36.94676536423566,41.69037708497728,37.35005743037643
9,13.615790918450088,36.448205911522884,45.9760653784122,49.33106234914923,57.30859905874115,65.40225082981588,103.41462366189512,94.74365819280274
10,11.800895502827956,26.60955770347632,30.911849633656114,31.618183122837774,41.37210095436323,53.61844141745874,87.37549479535689,107.98421832975785
11,6.370009143661146,9.25380852806723,20.543904799036447,35.797251525164796,43.986562103510835,49.43413433073642,69.68601066287239,107.82853095213409
12,5.970372803246152,11.031437405982157,24.831087930968234,28.658391739156766,33.4304906183111,43.0138975176539,65.48019759316736,74.7604227143447
13,10.58589298817827,38.648202375235854,52.53856618643282,50.97169045903909,51.331327028823544,65.70109685157095,118.40748938376736,105.63473735184509
14,32.53512973434633,52.98572322265584,58.78461632258588,47.221077997561366,43.96938082802953,64.90865992390736,97.08008212453197,86.63756964908583
15,13.153289506187933,39.78342685254411,40.622774071997085,33.736846336518205,32.59743585931515,26.217913257487712,42.9212693423765,37.03018904832895
16,10.891099875143219,22.53339362715361,39.0621630599464,67.1864255429294,75.61319259890055,58.2748321707595,105.21297400365633,84.21588260984132
17,17.27391813130711,46.54798513157556,55.98211711428871,73.27469774593395,62.776728893487395,90.12000194432053,109.42345603450549,96.34820632546302
18,6.096709398115833,12.14300345163146,21.173862859552763,46.04121532711696,72.82000933475464,88.10754287180772,199.76975683026117,252.12920800422455
19,19.24337824202291,27.235762056986914,29.519640575449067,24.453571425487944,18.882491708729756,31.80965804671543,91.1362763467811,100.21342077826742
20,3.844848149532406,11.610276333555523,20.834107793231045,37.29604254124191,72.13425281209582,89.06208326807311,176.04582791934877,163.1226584336566
21,2.287962033753511,9.046118525055977,26.613100628217115,25.79990883021809,40.275185237184324,54.66588600386646,72.98664407798701,83.76804256941612
22,9.979178822894783,18.209532037420363,32.334618864324234,51.09403717382626,55.89792645596306,74.1107963093065,165.8730145471285,168.32208827991076
23,2.887486913783163,8.756391497512615,15.90871330774368,23.597492951797555,28.19755861936011,42.04266594425295,100.80677320255283,118.62552052793319
24,1.8447284303160518,6.137647115087941,16.316849347148466,37.932785541260664,81.02814088711948,124.53055340139349,269.909628852823,259.26846869721135
25,11.732042007361004,36.57132357393663,27.09637520754592,20.550579502753095,24.876616179557864,50.579877366599845,116.89893795617586,83.50597915841082
26,6.7212618864522495,17.70804990948631,30.2392837117597,50.03891929038576,63.92853803978841,74.3796729725583,175.8912949379907,208.73593872349477
27,11.344924807609472,19.350832248564195,43.75949582306681,45.29613885626228,67.5692682765886,83.35637122734337,160.29393038955035,148.42372060060504
28,2.270208582994555,7.875401364932561,9.291203126532972,19.3117826995186,20.52948071525349,34.14475010337427,70.12857563360093,91.90728737785413
29,6.120487873398731,12.285348303235349,52.2824354452282,75.7245530312694,105.2514248472884,105.26829353769787,132.41917775817953,139.43184486916573
30,3.6773201205675594,5.057505314155145,4.745064362114715,10.035994192929312,14.826769476112847,40.70452199281476,137.152865353001,180.7631449142998
31,8.168127679927512,20.12424554536123,46.29260982485362,67.70545214322352,78.63840378139737,80.52894825583229,136.05219812042134,113.14135850423004
32,5.156731680999167,10.858231693697295,24.00373722520652,42.67415780326218,59.78917585752631,92.53498555941412,217.85290197259044,142.79326385704934
33,28.80730849793079,45.68382530365272,66.07138697774067,93.92147937783132,104.58269341165524,194.15215698928503,330.95512357011216,303.85271412110313
34,33.72852169919773,52.099979423988685,52.204812080834074,46.62217694596312,30.8047853147002,45.52888235951931,84.71430354373125,107.96925313943835
35,9.429397956868344,21.35919001484607,41.15551449156907,72.7554263602846,91.61757066078873,97.19507661993032,183.71657530715134,129.66271630544782
36,20.36809734539269,47.713352759013176,78.78734134021012,72.84547240530414,58.65864327327858,53.7727762212684,86.32267370505684,85.19173752675675
37,5.317392251587329,16.355658500851035,29.73801219518687,50.70719398922892,52.922760368870264,64.20340604782785,118.66794163569186,78.71511411308575
38,46.20867917496903,83.76301228940663,83.28743813042558,53.809627660535085,64.6363107053677,58.51637983397252,89.63880163367303,54.232614229111086
39,20.30822971577986,60.222490948111314,77.96834221728243,51.883930022871276,58.507892082879316,54.94167104172814,72.86783975757473,96.18628168735897
40,13.588684013926349,20.45831182006303,19.000637874785617,29.283794784070803,39.355741982063456,58.57033062419252,110.62621031701988,91.11820879462731
