Topic,1980 to 1984,1985 to 1989,1990 to 1994,1995 to 1999,2000 to 2004,2005 to 2009,2010 to 2014,2015 to 2019
1,0.19045593253528215,2.337911021566209,4.252840626719271,5.7087736748447755,9.159244258831528,22.47344975681436,53.69754485311811,73.9616599613929
2,2.0075441780809467,5.608904215377416,9.872952177490518,15.541096210303298,9.477527533535417,19.680810650255612,35.465286622746994,44.37195369059744
3,0.469267919914351,2.611687557725147,5.642098320735097,6.821777707522003,10.328940818683469,25.75886626139162,45.188429762681736,41.29773323154509
4,2.5892128858642924,12.480630301858255,22.633726349130146,22.273761854619494,27.461783495781052,35.804726169923676,56.8472154881434,124.08030382720963
5,0.6596706790373608,2.2526937228907413,3.890296884125661,6.058469930656068,25.76408847104463,29.97345309173229,75.09890317574373,49.60136679091492
6,1.481379498975377,3.481991025451294,5.140244657915871,6.922973742967559,10.844210478164962,13.453729286333907,22.887982435207146,32.109195232146206
7,1.3100908436308978,4.937264337864148,7.317878585951748,12.467376387816113,11.427419822094315,9.046887063899105,27.96158419694036,50.14122336217613
8,0.37148332843458565,4.634217727526625,8.525047224859712,12.895279281986147,11.86250914405857,11.054862209390084,9.807730060291313,17.32997379399258
9,1.269670839212321,8.820280178103381,16.34120077090914,11.867245783851823,15.031427396317959,15.7688795908425,34.21812473412881,37.244753130089364
10,0.7778040526377146,4.599053726517246,6.09231434018195,8.993617139019623,6.7103017383442385,19.91734300063245,29.832422585086984,49.50433492551975
11,0.08135348896688466,2.44974333302513,3.046793374187767,5.301458714012381,7.119881075571374,7.345317116557716,12.21372262976291,17.90735846524921
12,0.9262889254860086,3.7176677190682272,3.774231574810211,6.392959540476632,6.637122955510875,6.859006227383374,15.331514857400002,22.03301201236857
13,1.8317537355026166,12.580829187625113,14.186282277389987,11.533887171523284,11.559794776918066,28.70600337981502,60.51603011210258,75.36908766360322
14,1.2234215612636883,13.366726989579286,15.327189957146164,13.08054358347118,14.238547055158971,29.580519271630273,44.69039360443489,49.744629254867164
15,1.683013670050153,9.806957492520496,12.557538048911999,9.796714385195084,6.974262329285437,13.298046900671164,16.509880470450717,20.994016798816016
16,0.7141242187497642,4.788866758312478,7.435673585496216,10.57135841231819,15.623158963156497,11.207060117573421,28.46607342538219,39.11283953322915
17,2.379282357220606,8.323353127867499,8.790211163419078,13.452462300502711,15.247112920658772,9.082396455022495,17.517063868478242,21.64721445032012
18,0.8864811424226571,3.344401705423788,4.077934169763078,10.178476915909405,17.016989502285785,18.38448424473951,50.00905173440742,68.45620577605854
19,1.5854761878337162,6.950557069450241,3.7866720705001233,5.136758689268726,5.888577341081221,11.093776261717617,44.68208749253174,61.86859406821883
20,0.14664294579068443,2.464918041683431,6.2870604772229015,7.619880115968171,20.909045315471463,28.67441532271591,58.318669134246896,82.75310424406925
21,0.28659940863354816,2.2555687818879013,5.243491619859782,5.102675125329218,6.371914773279476,14.256232658994216,19.8379582558852,35.65040233945786
22,0.7884006949455928,3.034997493919811,3.789346548812473,10.31103008087848,11.566925061311505,14.994420309953332,37.76065925241927,46.68913375028809
23,0.24726028041594758,1.0039155345420276,3.1975278994230028,4.265907352052803,10.833474596410172,11.633259991567623,31.0525363525598,53.385456137272435
24,0.7515079304594062,2.5218369163554457,4.197190026319744,6.555360616387431,15.877685719277363,31.461290418915386,79.27003550153738,106.22530406573641
25,1.0089860823176544,9.110853255530255,3.7840272393677985,6.7586628337034815,8.105299294823466,12.25734800467212,40.278798694108204,41.429138030791556
26,0.6967076460162237,2.874199817555993,8.197917167504661,11.711935854281151,16.805052008808,21.03804221318792,59.34449928577585,77.07598744041375
27,0.5637351774956244,2.531468746027567,5.192617511259798,5.570215284077006,7.31422268917989,4.077932479727507,8.953382767229277,10.05332743185532
28,0.05131220074418026,1.6487530033463285,1.3384371630582996,2.25172051251072,5.1132139787513955,11.331996377195775,28.690870888709124,43.903971840166
29,0.27701981120774494,2.688611295595778,12.106715423892904,19.034492459822676,28.09190611447449,31.833245148267974,45.180715270184045,59.19555821817336
30,1.3119239614317248,1.4826076626635585,1.7841184618133117,3.9452671046003824,3.5121048177932948,17.528520386337433,72.19689679799308,119.84257338052979
31,0.19065226553533365,0.6246658681146445,4.722788654115795,7.333298538946222,11.118533833954965,2.570297853778531,4.704287636458669,6.157429833336195
32,0.26949661754596455,1.2540656024076702,6.5932830798278,11.323298045264135,14.993595344649725,14.758449921015151,50.24647448932218,48.239931843706
33,1.5174471721647655,8.790384089738675,8.10272356041481,8.086044819866238,8.418512116981258,9.352722795885006,21.827775408888225,36.16625553571149
34,4.788403058099675,15.115282020518501,11.768368595346006,7.289521175731618,5.19442442054988,16.32072432093336,42.509731630406264,68.63425738702172
35,0.5751172056360637,2.1029170376208386,6.321656479528308,12.960246507132512,21.64579673499118,12.699495794217253,17.431658623370343,15.944522240041298
36,2.537709068881904,8.682221913256065,17.558173158668332,16.656043669154588,14.49939665842737,13.382991901102999,19.654272667128293,29.28532743970383
37,1.5785539941160023,3.715141171161407,3.2061579486393557,7.1555811807138605,10.127940384406646,12.84161558502716,16.95339557451524,21.0251098362103
38,17.43405192130824,18.667258359769786,23.352376157410962,7.938635831796394,5.72623364396641,14.24885728103058,39.983173407512346,39.771499612009876
39,1.9907193486810473,12.659160316547966,18.071951305922376,10.61750339843084,11.578801284605579,13.912782723858312,27.905295056236017,47.66449014211208
40,2.5902380142445582,3.2673712236042176,4.439778978474392,7.7111069475503395,6.428881708744814,13.15645150634128,43.99403445403866,46.67543665830066
