Topic,1980 to 1984,1985 to 1989,1990 to 1994,1995 to 1999,2000 to 2004,2005 to 2009,2010 to 2014,2015 to 2019
1,0.0,0.0,0.8998489570805643,13.539926587404619,29.135907847392364,40.14843651649681,45.71839256972678,38.560008688481815
2,0.0,0.0,0.4686574023879345,9.380522691191457,13.901303939013008,8.39901390369746,10.941467481987996,7.362566862448805
3,0.0,0.0,0.21925373184340596,12.334707917132219,25.652837237497508,23.77888202434025,31.057613742277642,10.815657123595228
4,0.0,0.0,0.27499634515947097,15.391099115483351,24.308277195185646,16.575449939301457,21.75699226750705,11.95249835046224
5,0.0,0.0,3.301330209624111,13.81164392291669,18.22315398368905,21.64860014349331,22.347093119015607,20.672542677909618
6,0.0,0.0,0.7209483060970967,19.86540402927337,26.72149810619392,38.056904673015424,38.42777732193663,36.02398480196236
7,0.0,0.0,1.210688316423559,14.91328385811031,16.754849992814506,14.429250557235768,20.29346156776606,15.322644240168845
8,0.0,0.0,3.0565826300297294,19.603711549246924,22.743150453439164,12.515627271984577,11.188966397073486,3.363548671260659
9,0.0,0.0,0.5191333413642538,9.386268489505783,12.579019523742263,9.782416750013233,10.041071435244573,6.032762093104967
10,0.0,0.0,0.14818401940043122,8.079201480649841,9.475320807794851,9.565657530517937,14.109447006747816,10.235678561688964
11,0.0,0.0,1.4601769452740114,13.861548742205256,17.244089463451864,22.003810116458546,21.617720101967887,21.498773392302166
12,0.0,0.0,0.7253277786449455,7.48436202401713,13.148956549067226,19.97336661109214,20.626864102643804,18.254361134662453
13,0.0,0.0,0.9142695831193028,18.797624526649148,17.184066524994922,19.103184666584475,19.96113037825451,7.187587186546028
14,0.0,0.0,1.4112759968542672,17.16678160774061,17.45576523519591,12.863675787049639,9.235209775335418,7.062949685794071
15,0.0,0.0,0.7112018248191511,7.572799378348065,10.413069513242572,5.351160689027211,10.0360774004343,1.6181111847504654
16,0.0,0.0,0.5445109925957282,18.464251953531758,20.159143808798063,18.4005877166243,14.439366768742783,6.181415107687891
17,0.0,0.0,1.205413853170453,11.798659693013702,13.968121876736191,31.375129888770722,21.400117471587834,14.124303153969642
18,0.0,0.0,0.2987096619288563,15.07034927190374,27.150516462053766,32.932015410207036,58.37207575616955,47.878126427262586
19,0.0,0.0,2.058581358922753,5.576240009203557,5.303616678076901,8.448855059045263,8.933240054610387,4.42963774024263
20,0.0,0.0,0.4594858861184405,13.355003639860664,26.214760281365336,25.055522324860956,35.4045319442935,27.603780100413097
21,0.0,0.0,0.44742983887831456,7.495832136461298,13.165778954880324,21.787518147652435,15.919982937943471,13.35294884388219
22,0.0,0.0,0.7550712813361536,13.793886591133159,24.853273793891525,29.269771969890815,28.42822022224935,27.868380182416097
23,0.0,0.0,0.9153146430894767,8.550797133047652,8.269224728297344,12.782006667187876,20.249582328199967,26.0601767966125
24,0.0,0.0,1.4817085415451017,13.811851382539595,35.09168527118348,52.58627828856786,82.4020204976573,46.25882263705539
25,0.0,0.0,1.5943468244640528,5.503248137682145,11.661575346480051,12.238410726609018,20.40365592565125,6.209174591191785
26,0.0,0.0,1.087976568588018,14.478103756731574,23.01715360477451,20.943579315820966,38.2750277866245,34.56609127820551
27,0.0,0.0,1.8991984418312713,17.86146723357144,46.11289892364046,57.997911379602705,56.200480401728065,15.968778306650481
28,0.0,0.0,0.012432982344477884,8.055595524449608,8.520789820916502,4.396080554391166,8.530581516101131,10.805821230122122
29,0.0,0.0,3.104575375084968,20.14969583301199,27.965830467816374,28.535695570414983,29.337759935165913,20.435396481429088
30,0.0,0.0,0.08073124070615514,2.365217645079902,6.555853208801429,8.814808135598868,21.548464155389784,7.201631469917477
31,0.0,0.0,3.017293908599507,30.89270983124963,48.694202836648365,43.515568837697195,53.105555277015995,21.472740422609526
32,0.0,0.0,0.6649435895260413,13.151737321992844,25.50576896307796,35.475660517696085,52.315269671836646,17.038401472427108
33,0.0,0.0,2.3080538080354858,29.93948896479227,54.49237354254146,125.99376911641903,153.26132407034464,97.70999286298809
34,0.0,0.0,0.73274881615213,11.390438114491836,11.180594195209032,12.55349252592756,14.30748887460627,7.750783074782771
35,0.0,0.0,0.8730457865295224,24.986387084853288,31.51659373453663,42.17290890104895,32.0697014621714,26.566086495634043
36,0.0,0.0,0.5656478431245665,15.650757863794345,22.18339625221431,17.267831411999847,19.710800672656866,6.783530822639039
37,0.0,0.0,0.6133738778855551,17.967321071019832,21.216497351377114,28.415412318760556,26.85975356231617,13.821215269186677
38,0.0,0.0,2.8000017902508767,23.248412394841786,47.26231954061733,28.217051075008094,23.559398614674066,6.452456826426365
39,0.0,0.0,0.572748536073965,17.647747000324593,16.5266636603212,13.19200320145564,15.061171279705334,9.827721603704786
40,0.0,0.0,0.24463617985625816,6.7565570747517985,12.000966319597767,18.937600175205137,16.249162078632715,7.023638311006962
