Topic,1980 to 1984,1985 to 1989,1990 to 1994,1995 to 1999,2000 to 2004,2005 to 2009,2010 to 2014,2015 to 2019
1,0.0,0.0,0.0,0.0,0.0,2.2337500684457265,3.83622235874633,6.027228453164819
2,0.0,0.0,0.0,0.0,0.6771159864464904,1.3443691966889713,6.4370054984688325,10.688422158423654
3,0.0,0.0,0.0,0.0,0.0,1.2164451898134836,0.5147457287193629,0.8583012096473279
4,0.0,0.0,0.0,0.0,0.3025427203703508,2.660415193984172,3.421629485702012,8.802713701806752
5,0.0,0.0,0.0,0.0,0.0,1.4465242019939608,0.2487340000456208,0.9912263563259276
6,0.0,0.0,0.0,0.0,0.720302345419357,3.594917501259665,7.474278711025145,6.250592509854764
7,0.0,0.0,0.0,0.0,0.0,2.140754504612493,3.4099991383875503,4.0596047204628185
8,0.0,0.0,0.0,0.0,0.3375744596354452,3.321476779298024,3.0170016181774226,9.80761750139607
9,0.0,0.0,0.0,0.0,0.30397816328775007,1.7150769097589655,5.178362282233852,8.75897076028313
10,0.0,0.0,0.0,0.0,0.7219420664232683,3.569893199343615,2.8771767535730026,3.0588130853878828
11,0.0,0.0,0.0,0.0,0.5227563015612451,2.9216192214578403,6.907672599140279,10.861491387605755
12,0.0,0.0,0.0,0.0,0.0,3.3002198525394695,2.1571506320920064,2.0983209191796997
13,0.0,0.0,0.0,0.0,0.1984103312500965,4.7973630358628725,6.663380337194858,15.931752321256825
14,0.0,0.0,0.0,0.0,0.14568528348426021,1.7268130087836107,2.518077696170034,3.7791972953719464
15,0.0,0.0,0.0,0.0,0.320727247501435,0.1215192769352735,2.3418774623767584,2.2423401278792676
16,0.0,0.0,0.0,0.0,0.0,0.8164676217031163,1.3441908955614812,2.52851973642489
17,0.0,0.0,0.0,0.0,0.5501948739400384,3.00222646485222,5.027471164804454,9.65295566723867
18,0.0,0.0,0.0,0.0,0.11491147329615128,1.5458297724713044,4.2142751068343385,10.761441784529927
19,0.0,0.0,0.0,0.0,0.0,0.7567727749726959,1.7546204236689011,0.746092546193
20,0.0,0.0,0.0,0.0,0.1581041567439309,1.5418821834860639,1.3569839642199015,4.510949645482442
21,0.0,0.0,0.0,0.0,0.049561740440049185,1.483013887523322,1.1353424618463344,2.386513401959056
22,0.0,0.0,0.0,0.0,0.12199067982459619,2.66389017889733,6.261080743504621,11.703345770334536
23,0.0,0.0,0.0,0.0,0.27655695194938645,1.8375906752924702,3.5958395819683995,6.173632641670326
24,0.0,0.0,0.0,0.0,0.45999428551859645,0.7032726889138281,2.7589030626118136,1.8120647181482124
25,0.0,0.0,0.0,0.0,0.15286939956197212,4.841143725358941,11.588122679347226,17.650327635553037
26,0.0,0.0,0.0,0.0,0.10041694039077848,0.5779826365530334,0.3276452056065349,2.921329215929598
27,0.0,0.0,0.0,0.0,0.0,0.44454089118344847,1.0226396955394588,1.9665487251589207
28,0.0,0.0,0.0,0.0,0.6190261262525487,3.0237805365147254,5.18292931939347,8.644125390860104
29,0.0,0.0,0.0,0.0,0.06555457522961232,1.7831833784407494,2.3186928498835275,8.067833249043032
30,0.0,0.0,0.0,0.0,0.11795886987853688,2.7812687793971604,2.83414264642835,2.6168245317690997
31,0.0,0.0,0.0,0.0,0.03800152423344408,1.7606890273995304,1.982530313599974,4.615089864136861
32,0.0,0.0,0.0,0.0,0.0,0.5627474679480516,1.0234656974045744,0.9538148403581299
33,0.0,0.0,0.0,0.0,0.1437711980239435,3.5797240727871675,5.936931462645508,10.951714439901009
34,0.0,0.0,0.0,0.0,0.36617339988382397,0.9093607753539539,1.8122355909064332,3.6236245309016186
35,0.0,0.0,0.0,0.0,0.0,0.965950107375959,2.501371651974724,7.886620139374448
36,0.0,0.0,0.0,0.0,0.28628284822260236,2.8722011859559133,5.653793088542931,12.172355564743516
37,0.0,0.0,0.0,0.0,0.6200320942729345,4.102177803378677,6.706857695643621,8.161447179938206
38,0.0,0.0,0.0,0.0,0.0,1.879869119953253,2.334521315501043,4.4005584684258805
39,0.0,0.0,0.0,0.0,0.10408355665463986,1.6535892158356513,2.183809067796855,3.1953965872351695
40,0.0,0.0,0.0,0.0,0.05835300501726549,1.6280898781231312,2.4646989477850516,3.9923748982237215
