Number of Topics,Mallet
5,39.531497955322266
10,41.237324476242065
15,41.583495140075684
20,40.9997980594635
25,42.30245804786682
30,41.79839253425598
35,43.36593723297119
40,42.62953495979309
45,44.09234380722046
50,44.78228545188904
55,44.557299852371216
60,47.69933485984802
65,44.621254205703735
70,45.52611517906189
75,48.69032835960388
80,50.27363967895508
85,51.72303080558777
90,61.08779239654541
95,51.56503391265869
100,52.233898878097534
