Number of Topics,Mallet
5,42.63786959648132
10,44.07166409492493
15,41.69457721710205
20,48.95129656791687
25,49.150806188583374
30,50.56191849708557
35,48.88391304016113
40,49.768664598464966
45,50.76367449760437
50,48.104817152023315
55,51.85506892204285
60,50.79958128929138
65,49.09694719314575
70,52.18350315093994
75,49.41911244392395
80,52.50939416885376
85,51.728867292404175
90,53.15156316757202
95,53.26980924606323
100,52.26791787147522
