Number of Topics,Mallet
5,0.44124736308732054
10,0.4514021425640215
15,0.4514624274324153
20,0.4845369033125845
25,0.4710015335863201
30,0.4726873287995535
35,0.4584223747185549
40,0.4537358101878253
45,0.4637210599937589
50,0.4480754226046764
55,0.4608123574842173
60,0.449590885351225
65,0.44043441710990516
70,0.4374806519111241
75,0.43686200319561824
80,0.42614329249243044
85,0.4316917218377751
90,0.42686751870133355
95,0.42572524960805985
100,0.41142952652875914
