Number of Topics,Mallet
5,0.43290062249533967
10,0.4470384127055868
15,0.46013010636244833
20,0.48899645441140116
25,0.476198258794037
30,0.45975324627106695
35,0.4555618687516179
40,0.46864370925554955
45,0.45876492729432417
50,0.4465679537221461
55,0.46609021577805
60,0.4485788564745324
65,0.4335553224721326
70,0.43143069836746767
75,0.4413931213889736
80,0.44091447035221715
85,0.4294255733105962
90,0.42765716397567793
95,0.4341470181521782
100,0.42209899429373243
