Number of Topics,Mallet
5,43.043864727020264
10,44.167723655700684
15,42.309892892837524
20,47.93320846557617
25,48.58071494102478
30,48.80647897720337
35,49.06349778175354
40,46.89499592781067
45,52.21073317527771
50,51.452632904052734
55,51.00806427001953
60,51.87666392326355
65,51.060155630111694
70,49.773815631866455
75,50.71860098838806
80,51.734984159469604
85,52.92541575431824
90,52.342750787734985
95,52.69648790359497
100,52.8774938583374
