Number of Topics,Mallet
5,0.44839007594437746
10,0.44653652023257207
15,0.45161189483950775
20,0.4912465296893348
25,0.46755576983839675
30,0.477433884637499
35,0.462990199159394
40,0.4590745171485566
45,0.45499722515059154
50,0.4457985021185771
55,0.4599802477234672
60,0.4398101299076879
65,0.46241046464334995
70,0.4403443186088296
75,0.4373292916755865
80,0.43738705951971557
85,0.43974261516136176
90,0.4320512734215627
95,0.42468692653394113
100,0.4234549905174381
