Number of Topics,Mallet
5,0.4780940414294298
10,0.5371948656190593
15,0.5440641862342894
20,0.5371049376795044
25,0.5500699115648661
30,0.5564596689293638
35,0.543594626417862
40,0.5652430708143263
45,0.5627142648951996
50,0.5484141536420983
55,0.5474978800238184
60,0.55417237801921
65,0.5302255175193222
70,0.5360958214677968
75,0.5279973864347686
80,0.5262817751487155
85,0.5189749527781328
90,0.51875865609629
95,0.5126550492520173
100,0.5060681471396647
