Number of Topics,Mallet
5,43.22321963310242
10,44.48974800109863
15,43.83210015296936
20,47.835906982421875
25,46.51296639442444
30,50.52926063537598
35,50.2100670337677
40,49.79496741294861
45,47.60918951034546
50,51.72836184501648
55,50.88593077659607
60,50.60165333747864
65,51.85627365112305
70,49.48897957801819
75,49.56452441215515
80,51.793885469436646
85,50.54122447967529
90,53.38609027862549
95,53.03630590438843
100,51.69234752655029
