Number of Topics,Mallet
5,38.936976194381714
10,40.903645753860474
15,40.472683906555176
20,42.27509641647339
25,41.80230236053467
30,43.498592138290405
35,42.84105443954468
40,42.76557803153992
45,45.163089752197266
50,43.447691202163696
55,46.440369606018066
60,45.043296098709106
65,47.54698586463928
70,46.09625029563904
75,46.93877625465393
80,50.44215726852417
85,45.77537751197815
90,46.297802686691284
95,50.83511567115784
100,50.9004282951355
