Number of Topics,Mallet
5,0.3959492942581613
10,0.45778833863259993
15,0.47483283362879763
20,0.4909374120196583
25,0.48075604369269054
30,0.4683436186515861
35,0.4778213476676665
40,0.4518598287072992
45,0.4596605158473871
50,0.4598726933873026
55,0.45378818058395726
60,0.45818396237724435
65,0.436565842690788
70,0.4386961036105707
75,0.4380676484826568
80,0.43144163969152804
85,0.4378250801336738
90,0.42661346613610235
95,0.4331017892433965
100,0.4244604165580318
