Number of Topics,Mallet
5,0.4803956196223001
10,0.5292008932909752
15,0.5326026993373391
20,0.5469902964667506
25,0.5503190262119018
30,0.5610307269458977
35,0.5640106110662326
40,0.5534137907483349
45,0.5576684983467041
50,0.5588726858159755
55,0.5447724956806419
60,0.5432878572475962
65,0.5326634348874776
70,0.5240810299320181
75,0.5222038294029974
80,0.5231277540930828
85,0.5275468309833693
90,0.5136597102331415
95,0.5139551961183567
100,0.503833275978055
