Number of Topics,Mallet
5,0.4871436653486717
10,0.5235948070796004
15,0.5383726489484488
20,0.5617939215481623
25,0.5600422886725078
30,0.5689187775935747
35,0.5616020410243396
40,0.5518794342913631
45,0.5566903206410329
50,0.5444036985268581
55,0.5455926797888859
60,0.5389037274579512
65,0.5372796697201156
70,0.5381890060908899
75,0.5248600838795524
80,0.5218023723984105
85,0.5202188314463799
90,0.5122229790992014
95,0.5111053602329976
100,0.5019782373844871
