Number of Topics,Mallet
5,39.374922037124634
10,40.32300662994385
15,40.93213987350464
20,41.99126935005188
25,43.034597635269165
30,41.959059953689575
35,43.397940158843994
40,42.96037817001343
45,44.66660952568054
50,43.005898237228394
55,46.50389337539673
60,45.1707067489624
65,47.03936839103699
70,45.6218364238739
75,50.96093153953552
80,46.760937213897705
85,49.906986713409424
90,49.4092857837677
95,51.41184639930725
100,50.229902267456055
