Number of Topics,Mallet
5,0.46157223501295147
10,0.5294341918871457
15,0.5458764223695167
20,0.5521261270454323
25,0.5586633537351827
30,0.5510028447684444
35,0.5513301340676035
40,0.5739732618555845
45,0.5318422218514187
50,0.5536179995370726
55,0.5415064194422461
60,0.5406251616901122
65,0.527852704375935
70,0.5358424957808321
75,0.515709595808074
80,0.5156038814422017
85,0.5155578771253242
90,0.5037701424775647
95,0.5074485956472455
100,0.499439156264506
