Number of Topics,Mallet
5,41.96188020706177
10,43.45482110977173
15,46.142472982406616
20,47.28243923187256
25,46.317304849624634
30,49.847986459732056
35,46.80295991897583
40,49.32376289367676
45,50.626232385635376
50,49.876460790634155
55,52.321171045303345
60,51.87689137458801
65,51.67554569244385
70,52.17992377281189
75,51.78826069831848
80,51.86548709869385
85,51.92931056022644
90,52.39732122421265
95,52.48687243461609
100,53.11825704574585
