Number of Topics,Mallet
5,0.40387368142722535
10,0.4587791561266462
15,0.4780405363403936
20,0.48424704084285386
25,0.47734734906970333
30,0.46741210739097816
35,0.452080420153852
40,0.4710030226875686
45,0.46039424773322607
50,0.44961017805001646
55,0.44906583565579034
60,0.4442882167228427
65,0.45118535749697497
70,0.44607792793531437
75,0.42687431112063723
80,0.4399871915661138
85,0.43442271731433246
90,0.4238974271384238
95,0.4159426981454598
100,0.4156837451788116
